city,animal_id,animal_type,intake_type,sterilized,outcome_category,intake_year,intake_month,length_of_stay
Norfolk,A061031,Cat,Other,Intact,Other,2021,September,0.0
Norfolk,A061114,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061284,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061460,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061745,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A062381,Dog,Owner Surrender,Sterilized,Other,2021,September,0.0
Norfolk,A055974,Cat,Other,Sterilized,Transferred,2021,September,0.0
Norfolk,A062356,Cat,Other,Sterilized,Adopted,2021,September,76.0
Norfolk,A062374,Cat,Other,Sterilized,Adopted,2021,September,65.0
Norfolk,A062377,Dog,Stray,Sterilized,Other,2021,September,13.0
Norfolk,A062373,Dog,Other,Sterilized,Adopted,2021,September,11.0
Norfolk,A062376,Dog,Stray,Intact,Returned to Owner,2021,September,2.0
Norfolk,A062375,Cat,Owner Surrender,Sterilized,Adopted,2021,September,2.0
Norfolk,A062372,Dog,Stray,Intact,Returned to Owner,2021,September,1.0
Norfolk,A062273,Dog,Other,Sterilized,Other,2021,September,0.0
Norfolk,A062371,Dog,Stray,Intact,Returned to Owner,2021,September,0.0
Norfolk,A060635,Cat,Owner Surrender,Sterilized,Adopted,2021,September,0.0
Norfolk,A055974,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A060868,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062365,Cat,Owner Surrender,Sterilized,Other,2021,September,44.0
Norfolk,A062364,Cat,Owner Surrender,Sterilized,Other,2021,September,41.0
Norfolk,A062370,Cat,Stray,Sterilized,Other,2021,September,35.0
Norfolk,A062369,Dog,Owner Surrender,Sterilized,Other,2021,September,6.0
Norfolk,A062363,Dog,Owner Surrender,Sterilized,Other,2021,September,3.0
Norfolk,A053770,Dog,Stray,Intact,Returned to Owner,2021,September,1.0
Norfolk,A061760,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061981,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061510,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A060447,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062367,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A061752,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062362,Dog,Other,Sterilized,Returned to Owner,2021,September,51.0
Norfolk,A062358,Dog,Owner Surrender,Sterilized,Other,2021,September,31.0
Norfolk,A062357,Dog,Stray,Sterilized,Other,2021,September,14.0
Norfolk,A062351,Dog,Stray,Sterilized,Other,2021,September,6.0
Norfolk,A062361,Cat,Stray,Intact,Other,2021,September,5.0
Norfolk,A062350,Cat,Stray,Sterilized,Other,2021,September,3.0
Norfolk,A062349,Cat,Stray,Sterilized,Other,2021,September,3.0
Norfolk,A062352,Dog,Stray,Intact,Returned to Owner,2021,September,0.0
Norfolk,A062353,Dog,Stray,Sterilized,Returned to Owner,2021,September,0.0
Norfolk,A062355,Dog,Stray,Sterilized,Returned to Owner,2021,September,0.0
Norfolk,A061588,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062354,Dog,Stray,Sterilized,Returned to Owner,2021,September,0.0
Norfolk,A061009,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062356,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A062346,Dog,Other,Sterilized,Other,2021,September,37.0
Norfolk,A062345,Dog,Other,Sterilized,Other,2021,September,29.0
Norfolk,A062347,Dog,Other,Sterilized,Other,2021,September,12.0
Norfolk,A062348,Dog,Other,Sterilized,Other,2021,September,9.0
Norfolk,A061881,Cat,Other,Sterilized,Adopted,2021,September,5.0
Norfolk,A062341,Cat,Stray,Sterilized,Returned to Owner,2021,September,2.0
Norfolk,A062156,Cat,Other,Sterilized,Other,2021,September,1.0
Norfolk,A062157,Cat,Other,Sterilized,Other,2021,September,1.0
Norfolk,A061505,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061962,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062344,Dog,Stray,Intact,Returned to Owner,2021,September,0.0
Norfolk,A061594,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061418,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061776,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062261,Dog,Other,Sterilized,Other,2021,September,0.0
Norfolk,A061585,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A060836,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061266,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061287,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A061458,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061288,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A061267,Dog,Other,Sterilized,Euthanized,2021,September,28.0
Norfolk,A062340,Dog,Stray,Sterilized,Adopted,2021,September,8.0
Norfolk,A062339,Dog,Stray,Sterilized,Other,2021,September,7.0
Norfolk,A062337,Dog,Stray,Sterilized,Other,2021,September,6.0
Norfolk,A062338,Dog,Stray,Sterilized,Other,2021,September,6.0
Norfolk,A061933,Cat,Other,Sterilized,Other,2021,September,2.0
Norfolk,A061930,Cat,Other,Sterilized,Other,2021,September,2.0
Norfolk,A061932,Cat,Other,Sterilized,Other,2021,September,2.0
Norfolk,A061929,Cat,Other,Sterilized,Other,2021,September,2.0
Norfolk,A061931,Cat,Other,Sterilized,Other,2021,September,2.0
Norfolk,A061864,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061959,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061883,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061969,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A060848,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061265,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061274,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061927,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061694,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061987,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A042761,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A061077,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061562,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062040,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061229,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061655,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062073,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061236,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061924,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061020,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061568,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061424,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061792,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061231,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061787,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A060058,Dog,Owner Surrender,Sterilized,Adopted,2021,September,169.0
Norfolk,A062323,Dog,Stray,Sterilized,Other,2021,September,29.0
Norfolk,A062320,Cat,Owner Surrender,Sterilized,Other,2021,September,17.0
Norfolk,A008607,Dog,Other,Sterilized,Adopted,2021,September,13.0
Norfolk,A062325,Dog,Stray,Sterilized,Transferred,2021,September,12.0
Norfolk,A062333,Dog,Other,Sterilized,Adopted,2021,September,7.0
Norfolk,A062336,Dog,Stray,Intact,Transferred,2021,September,6.0
Norfolk,A062335,Dog,Stray,Intact,Other,2021,September,6.0
Norfolk,A044679,Cat,Owner Surrender,Sterilized,Adopted,2021,September,4.0
Norfolk,A062321,Dog,Owner Surrender,Sterilized,Adopted,2021,September,3.0
Norfolk,A062328,Dog,Stray,Intact,Returned to Owner,2021,September,3.0
Norfolk,A061964,Cat,Other,Sterilized,Other,2021,September,2.0
Norfolk,A062324,Cat,Owner Surrender,Sterilized,Transferred,2021,September,1.0
Norfolk,A062331,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A062332,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A062155,Cat,Other,Intact,Transferred,2021,September,0.0
Norfolk,A062086,Cat,Other,Intact,Transferred,2021,September,0.0
Norfolk,A060732,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062143,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061440,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062327,Cat,Other,Intact,Returned to Owner,2021,September,0.0
Norfolk,A062326,Dog,Other,Sterilized,Returned to Owner,2021,September,0.0
Norfolk,A061154,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062330,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A061774,Cat,Other,Sterilized,Returned to Owner,2021,September,0.0
Norfolk,A062322,Dog,Stray,Sterilized,Returned to Owner,2021,September,0.0
Norfolk,A062085,Cat,Other,Intact,Transferred,2021,September,0.0
Norfolk,A062087,Cat,Other,Intact,Transferred,2021,September,0.0
Norfolk,A061594,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A061721,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062154,Cat,Other,Intact,Transferred,2021,September,0.0
Norfolk,A062153,Cat,Other,Intact,Transferred,2021,September,0.0
Norfolk,A062310,Cat,Stray,Intact,Transferred,2021,September,54.0
Norfolk,A062302,Cat,Stray,Sterilized,Adopted,2021,September,30.0
Norfolk,A062315,Cat,Stray,Sterilized,Other,2021,September,28.0
Norfolk,A062318,Cat,Stray,Sterilized,Other,2021,September,28.0
Norfolk,A062317,Cat,Stray,Sterilized,Other,2021,September,28.0
Norfolk,A062316,Cat,Stray,Sterilized,Other,2021,September,28.0
Norfolk,A062311,Cat,Stray,Sterilized,Other,2021,September,27.0
Norfolk,A062312,Cat,Stray,Sterilized,Other,2021,September,27.0
Norfolk,A062314,Cat,Stray,Sterilized,Other,2021,September,27.0
Norfolk,A058947,Dog,Other,Sterilized,Other,2021,September,16.0
Norfolk,A062319,Cat,Stray,Sterilized,Transferred,2021,September,16.0
Norfolk,A062313,Cat,Stray,Intact,Other,2021,September,16.0
Norfolk,A062309,Dog,Stray,Sterilized,Other,2021,September,11.0
Norfolk,A062303,Cat,Stray,Sterilized,Adopted,2021,September,10.0
Norfolk,A062308,Cat,Stray,Sterilized,Other,2021,September,7.0
Norfolk,A062305,Cat,Stray,Sterilized,Other,2021,September,7.0
Norfolk,A062307,Cat,Stray,Sterilized,Other,2021,September,7.0
Norfolk,A062306,Cat,Stray,Sterilized,Other,2021,September,7.0
Norfolk,A062304,Cat,Stray,Sterilized,Other,2021,September,7.0
Norfolk,A061243,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061816,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061242,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062190,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061937,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A060825,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061880,Dog,Stray,Sterilized,Returned to Owner,2021,September,0.0
Norfolk,A061697,Dog,Other,Intact,Adopted,2021,September,0.0
Norfolk,A061905,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062295,Cat,Stray,Sterilized,Other,2021,September,35.0
Norfolk,A062296,Cat,Stray,Sterilized,Other,2021,September,35.0
Norfolk,A062293,Dog,Stray,Sterilized,Other,2021,September,12.0
Norfolk,A062301,Cat,Stray,Intact,Other,2021,September,8.0
Norfolk,A062292,Dog,Stray,Sterilized,Other,2021,September,8.0
Norfolk,A062299,Cat,Stray,Sterilized,Other,2021,September,8.0
Norfolk,A062300,Cat,Stray,Intact,Other,2021,September,8.0
Norfolk,A062237,Dog,Owner Surrender,Sterilized,Adopted,2021,September,6.0
Norfolk,A062291,Dog,Owner Surrender,Intact,Other,2021,September,4.0
Norfolk,A062290,Dog,Owner Surrender,Intact,Transferred,2021,September,1.0
Norfolk,A061454,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A062298,Cat,Stray,Intact,Other,2021,September,0.0
Norfolk,A061431,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A062062,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062297,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A062294,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A062281,Cat,Owner Surrender,Sterilized,Adopted,2021,September,133.0
Norfolk,A062277,Dog,Owner Surrender,Sterilized,Adopted,2021,September,31.0
Norfolk,A062286,Dog,Stray,Sterilized,Adopted,2021,September,30.0
Norfolk,A062283,Dog,Stray,Sterilized,Other,2021,September,20.0
Norfolk,A062214,Cat,Other,Sterilized,Other,2021,September,20.0
Norfolk,A062288,Dog,Stray,Sterilized,Other,2021,September,12.0
Norfolk,A062289,Dog,Owner Surrender,Sterilized,Adopted,2021,September,10.0
Norfolk,A062279,Cat,Owner Surrender,Sterilized,Adopted,2021,September,7.0
Norfolk,A062278,Cat,Stray,Sterilized,Adopted,2021,September,6.0
Norfolk,A062280,Cat,Owner Surrender,Sterilized,Adopted,2021,September,6.0
Norfolk,A047025,Dog,Stray,Sterilized,Returned to Owner,2021,September,1.0
Norfolk,A061925,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061936,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061385,Cat,Other,Intact,Euthanized,2021,September,0.0
Norfolk,A061948,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062287,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A061862,Cat,Other,Sterilized,Transferred,2021,September,0.0
Norfolk,A062268,Cat,Stray,Sterilized,Transferred,2021,September,44.0
Norfolk,A062262,Cat,Stray,Sterilized,Other,2021,September,19.0
Norfolk,A062263,Cat,Stray,Sterilized,Other,2021,September,16.0
Norfolk,A062264,Cat,Stray,Sterilized,Other,2021,September,16.0
Norfolk,A061944,Dog,Other,Sterilized,Other,2021,September,14.0
Norfolk,A062276,Cat,Stray,Sterilized,Returned to Owner,2021,September,13.0
Norfolk,A062256,Dog,Stray,Sterilized,Adopted,2021,September,11.0
Norfolk,A062260,Cat,Owner Surrender,Sterilized,Adopted,2021,September,8.0
Norfolk,A062159,Dog,Other,Sterilized,Other,2021,September,7.0
Norfolk,A062261,Dog,Stray,Sterilized,Other,2021,September,6.0
Norfolk,A062271,Dog,Owner Surrender,Sterilized,Other,2021,September,5.0
Norfolk,A062273,Dog,Owner Surrender,Sterilized,Other,2021,September,4.0
Norfolk,A062272,Dog,Owner Surrender,Sterilized,Other,2021,September,4.0
Norfolk,A062274,Dog,Owner Surrender,Intact,Transferred,2021,September,3.0
Norfolk,A062049,Dog,Other,Intact,Transferred,2021,September,3.0
Norfolk,A062275,Dog,Owner Surrender,Intact,Transferred,2021,September,3.0
Norfolk,A062265,Cat,Stray,Intact,Other,2021,September,1.0
Norfolk,A062267,Cat,Stray,Sterilized,Other,2021,September,1.0
Norfolk,A062269,Cat,Stray,Sterilized,Other,2021,September,1.0
Norfolk,A062270,Cat,Stray,Sterilized,Other,2021,September,1.0
Norfolk,A062266,Cat,Stray,Sterilized,Other,2021,September,1.0
Norfolk,A062258,Dog,Stray,Sterilized,Returned to Owner,2021,September,0.0
Norfolk,A061507,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061839,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A060716,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061492,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062259,Dog,Stray,Sterilized,Returned to Owner,2021,September,0.0
Norfolk,A061871,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061852,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A062255,Dog,Owner Surrender,Sterilized,Other,2021,September,8.0
Norfolk,A062252,Dog,Stray,Sterilized,Other,2021,September,7.0
Norfolk,A061533,Cat,Other,Sterilized,Adopted,2021,September,4.0
Norfolk,A061374,Cat,Other,Sterilized,Other,2021,September,1.0
Norfolk,A061901,Cat,Other,Sterilized,Other,2021,September,1.0
Norfolk,A061899,Cat,Other,Sterilized,Other,2021,September,1.0
Norfolk,A061900,Cat,Other,Sterilized,Other,2021,September,1.0
Norfolk,A061378,Cat,Other,Sterilized,Other,2021,September,1.0
Norfolk,A062254,Cat,Stray,Intact,Euthanized,2021,September,0.0
Norfolk,A061927,Dog,Other,Sterilized,Other,2021,September,0.0
Norfolk,A061161,Dog,Other,Sterilized,Other,2021,September,0.0
Norfolk,A060913,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061891,Dog,Other,Sterilized,Other,2021,September,0.0
Norfolk,A061377,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A062253,Dog,Stray,Intact,Returned to Owner,2021,September,0.0
Norfolk,A061375,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A062245,Dog,Stray,Sterilized,Other,2021,September,143.0
Norfolk,A062242,Cat,Stray,Sterilized,Other,2021,September,20.0
Norfolk,A061010,Cat,Other,Sterilized,Adopted,2021,September,10.0
Norfolk,A062248,Dog,Stray,Intact,Returned to Owner,2021,September,1.0
Norfolk,A062251,Dog,Stray,Intact,Returned to Owner,2021,September,1.0
Norfolk,A062249,Dog,Stray,Intact,Returned to Owner,2021,September,1.0
Norfolk,A061325,Dog,Stray,Sterilized,Returned to Owner,2021,September,1.0
Norfolk,A061672,Cat,Other,Intact,Other,2021,September,0.0
Norfolk,A062043,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062247,Dog,Stray,Sterilized,Returned to Owner,2021,September,0.0
Norfolk,A062243,Dog,Stray,Intact,Transferred,2021,September,0.0
Norfolk,A061834,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062244,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A061079,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062232,Dog,Owner Surrender,Intact,Other,2021,September,113.0
Norfolk,A061340,Dog,Other,Intact,Returned to Owner,2021,September,44.0
Norfolk,A062238,Dog,Stray,Sterilized,Other,2021,September,11.0
Norfolk,A062233,Cat,Other,Sterilized,Other,2021,September,11.0
Norfolk,A059446,Cat,Owner Surrender,Sterilized,Adopted,2021,September,7.0
Norfolk,A062235,Dog,Owner Surrender,Sterilized,Transferred,2021,September,6.0
Norfolk,A062236,Dog,Owner Surrender,Intact,Euthanized,2021,September,5.0
Norfolk,A062237,Dog,Stray,Sterilized,Returned to Owner,2021,September,5.0
Norfolk,A061659,Cat,Other,Intact,Other,2021,September,5.0
Norfolk,A062224,Dog,Owner Surrender,Sterilized,Adopted,2021,September,3.0
Norfolk,A061718,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061506,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061257,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062033,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061353,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062037,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061077,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A062234,Cat,Stray,Sterilized,Transferred,2021,September,95.0
Norfolk,A062228,Dog,Owner Surrender,Sterilized,Adopted,2021,September,53.0
Norfolk,A062229,Dog,Stray,Sterilized,Adopted,2021,September,32.0
Norfolk,A061909,Cat,Other,Sterilized,Adopted,2021,September,18.0
Norfolk,A061910,Cat,Other,Sterilized,Adopted,2021,September,18.0
Norfolk,A062227,Dog,Owner Surrender,Sterilized,Other,2021,September,9.0
Norfolk,A062230,Cat,Stray,Sterilized,Adopted,2021,September,7.0
Norfolk,A062231,Cat,Stray,Sterilized,Other,2021,September,4.0
Norfolk,A062072,Dog,Other,Sterilized,Other,2021,September,4.0
Norfolk,A061802,Cat,Other,Sterilized,Other,2021,September,1.0
Norfolk,A061464,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061877,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A060600,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A060798,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A060799,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061186,Dog,Other,Intact,Other,2021,September,0.0
Norfolk,A060899,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061975,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061800,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A061507,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A062031,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061920,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062089,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A060718,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A060715,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061433,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061798,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A060254,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061741,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061799,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A061370,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061974,Dog,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A061958,Dog,Other,Sterilized,Adopted,2021,September,29.0
Norfolk,A062225,Cat,Stray,Sterilized,Adopted,2021,September,16.0
Norfolk,A062222,Dog,Stray,Sterilized,Other,2021,September,12.0
Norfolk,A062226,Cat,Stray,Sterilized,Returned to Owner,2021,September,5.0
Norfolk,A062224,Dog,Stray,Sterilized,Returned to Owner,2021,September,2.0
Norfolk,A061801,Cat,Other,Sterilized,Other,2021,September,1.0
Norfolk,A061803,Cat,Other,Sterilized,Other,2021,September,1.0
Norfolk,A061801,Cat,Other,Sterilized,Other,2021,September,1.0
Norfolk,A061802,Cat,Other,Sterilized,Other,2021,September,1.0
Norfolk,A062220,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A062221,Cat,Stray,Intact,Euthanized,2021,September,0.0
Norfolk,A061352,Cat,Other,Sterilized,Adopted,2021,September,0.0
Norfolk,A062219,Cat,Stray,Sterilized,Other,2021,September,0.0
Norfolk,A061937,Cat,Other,Sterilized,Other,2021,September,0.0
Norfolk,A061965,Cat,Other,Intact,Other,2021,September,0.0
Norfolk,A062223,Cat,Stray,Unknown,Euthanized,2021,September,0.0
Norfolk,A007716,Dog,Other,Sterilized,Other,2021,September,27.0
Norfolk,A062217,Cat,Owner Surrender,Sterilized,Transferred,2021,September,24.0
Norfolk,A062218,Dog,Stray,Sterilized,Other,2021,September,20.0
Norfolk,A062216,Cat,Owner Surrender,Sterilized,Transferred,2021,September,15.0
Norfolk,A062215,Dog,Owner Surrender,Sterilized,Other,2021,September,14.0
